system:index,B11,B12,B5,B6,B7,EVI,GNDVI,MSAVI,NDRE,NDVI,NDVI_SG,NDWI,SAVI,date,id,latitude,longitude,.geo
20231024T053909_20231024T054204_T43QBG_00000000000000000004_0,0.2617,0.157,0.1349,0.3456,0.385,0.5529719509115276,0.64398134,0.4841572257490179,0.4664821,0.6962489,0.6565886,-0.64398134,0.4871959038547106,2023-10-24,5,23.816451041007095,72.718288384796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.718288384796,23.816451041007095]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000005_0,0.3379,0.2562,0.1641,0.2276,0.2547,0.2978529062729543,0.5163254,0.26461210537254154,0.25085595,0.44896877,0.47760016,-0.5163254,0.29002502668290797,2023-10-24,6,23.816251651928013,72.71701623418791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71701623418791,23.816251651928013]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000006_0,0.2788,0.2029,0.155,0.2809,0.31,0.38927976072718967,0.5431976,0.3449710015018258,0.3344783,0.54857993,0.5257756,-0.5431976,0.3664299822753526,2023-10-24,7,23.81594891362893,72.71486276691512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71486276691512,23.81594891362893]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000007_0,0.25,0.1475,0.1357,0.319,0.3545,0.5503469813933325,0.62888485,0.4862365899953984,0.4484861,0.71924746,0.69037473,-0.62888485,0.48906626999438024,2023-10-24,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000008_0,0.2619,0.1795,0.1298,0.2474,0.2943,0.4347432006829302,0.59467757,0.3886406948003931,0.4118713,0.6258805,0.623526,-0.59467757,0.4073927199707881,2023-10-24,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20231024T053909_20231024T054204_T43QBG_0000000000000000000a_0,0.3252,0.2686,0.1739,0.2692,0.3064,0.28198097590724946,0.49412918,0.2585278484613339,0.27435845,0.40091744,0.37938944,-0.49412918,0.2801282146396067,2023-10-24,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20231024T053909_20231024T054204_T43QBG_0000000000000000000b_0,0.2826,0.1922,0.1592,0.3004,0.3306,0.45610238594532215,0.5402459,0.40046320258601253,0.3517915,0.6155718,0.61006707,-0.5402459,0.4165751833498242,2023-10-24,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20231024T053909_20231024T054204_T43QBG_0000000000000000000c_0,0.2244,0.1325,0.115,0.3281,0.3892,0.6720762560838922,0.7125129,0.6032010034741679,0.5652174,0.80549496,0.7923478,-0.7125129,0.5780304499261,2023-10-24,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20231024T053909_20231024T054204_T43QBG_0000000000000000000e_0,0.2738,0.1783,0.136,0.2968,0.353,0.431615666250163,0.560166,0.38265616241508493,0.4484996,0.55439514,0.54046714,-0.560166,0.3982909431842167,2023-10-24,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
20231024T053909_20231024T054204_T43QBG_0000000000000000000f_0,0.2544,0.1466,0.1399,0.3634,0.401,0.6882857837333065,0.6527307,0.6096413046029313,0.5165025,0.78700876,0.7673801,-0.6527307,0.5849561066234207,2023-10-24,16,23.812249305025215,72.72719294630869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72719294630869,23.812249305025215]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000010_0,0.2982,0.2181,0.1704,0.2758,0.3165,0.3881294338479681,0.5303176,0.34121490808557087,0.30221128,0.5321609,0.5657418,-0.5303176,0.3620915532928396,2023-10-24,17,23.813677450570285,72.7260887026088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7260887026088,23.813677450570285]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000011_0,0.2329,0.1277,0.1173,0.3324,0.412,0.7359468811762184,0.73408663,0.6548379857049793,0.5939069,0.8186846,0.8036652,-0.73408663,0.6178575039383817,2023-10-24,18,23.811175431252913,72.72171679143995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72171679143995,23.811175431252913]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000012_0,0.2486,0.1398,0.1315,0.3715,0.4207,0.675558126410655,0.6766561,0.5929425129708763,0.52757317,0.7805695,0.7630161,-0.6766561,0.5720130903578419,2023-10-24,19,23.810737208525776,72.72260754005633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72260754005633,23.810737208525776]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000013_0,0.2612,0.1674,0.1454,0.302,0.357,0.5054062626749541,0.6439359,0.4539536061369529,0.42370194,0.6652759,0.62880766,-0.6439359,0.4622074300650842,2023-10-24,20,23.811153679401365,72.72024533692434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72024533692434,23.811153679401365]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000014_0,0.274,0.1796,0.1645,0.3132,0.3676,0.4068905973371386,0.56895745,0.3603870245619182,0.34213156,0.5429885,0.53684586,-0.56895745,0.3789304641378615,2023-10-24,21,23.81809490551643,72.73180125740016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73180125740016,23.81809490551643]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000015_0,0.283,0.1878,0.153,0.2969,0.3293,0.3858698935938195,0.53641206,0.35354083774991474,0.38677353,0.51954323,0.5423729,-0.53641206,0.3714674234472722,2023-10-24,22,23.819819834460695,72.73245817111389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73245817111389,23.819819834460695]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000016_0,0.246,0.1539,0.1482,0.3122,0.3373,0.47295027293767045,0.58080316,0.4092787712990921,0.37070066,0.6444219,0.64444333,-0.58080316,0.42516248208805635,2023-10-24,23,23.819827050264973,72.73294869248998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73294869248998,23.819827050264973]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000017_0,0.2773,0.1572,0.1595,0.4018,0.4578,0.6366360923370138,0.63134867,0.5540074587541829,0.45775965,0.72729105,0.72298247,-0.63134867,0.5435524237213809,2023-10-24,24,23.818546175083224,72.73179341138616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73179341138616,23.818546175083224]}"
20231024T053909_20231024T054204_T43QBG_00000000000000000018_0,0.2516,0.1492,0.1372,0.3197,0.3666,0.6142003364841878,0.64464504,0.5357785999721173,0.48996282,0.7331892,0.71692896,-0.64464504,0.5284675506113115,2023-10-24,25,23.81845447748001,72.73169687742295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73169687742295,23.81845447748001]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000000_0,0.2394,0.1607,0.1248,0.2454,0.2672,0.3967771427601355,0.5543359,0.34070454099154357,0.3882353,0.58389264,0.58647656,-0.5543359,0.36520522752749046,2023-10-24,1,23.81494921194685,72.72078447951002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72078447951002,23.81494921194685]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000001_0,0.2911,0.2244,0.1584,0.2557,0.2854,0.3313550733715458,0.524688,0.29647856653234556,0.27901682,0.50106835,0.5398905,-0.524688,0.32182065811531324,2023-10-24,2,23.814771068947337,72.71695593337661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71695593337661,23.814771068947337]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000002_0,0.2077,0.1067,0.098,0.31,0.3775,0.6257480089390033,0.7071205,0.5536126365817333,0.59098494,0.78214115,0.7622797,-0.7071205,0.5409570573524783,2023-10-24,3,23.810904395741456,72.71272823281888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71272823281888,23.810904395741456]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000003_0,0.288,0.2266,0.1571,0.2454,0.2758,0.2631578957757838,0.48991033,0.23660283580698305,0.25703475,0.40486258,0.44059476,-0.48991033,0.26161202336428796,2023-10-24,4,23.81394299041448,72.71389317297589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71389317297589,23.81394299041448]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000004_0,0.2614,0.1584,0.136,0.3325,0.3639,0.5566236175557394,0.64633065,0.48862694611269425,0.46498817,0.70084494,0.70525813,-0.64633065,0.4908305777718186,2023-10-24,5,23.8164528729731,72.71827839281798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71827839281798,23.8164528729731]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000005_0,0.3351,0.2467,0.1651,0.2306,0.2611,0.3127632786713402,0.5267513,0.2797907136290556,0.25277212,0.47469366,0.46244514,-0.5267513,0.3053461362847072,2023-10-24,6,23.816303349466093,72.71699962423295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71699962423295,23.816303349466093]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000006_0,0.281,0.2055,0.1576,0.2856,0.3077,0.38316089909017864,0.5358396,0.3366330787243374,0.32068965,0.5396985,0.5291353,-0.5358396,0.3587973272936625,2023-10-24,7,23.8159948173079,72.71483397682769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71483397682769,23.8159948173079]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000007_0,0.2498,0.1449,0.1355,0.3215,0.3561,0.547142047442689,0.6293242,0.4859361206890537,0.44817755,0.71995157,0.73470414,-0.6293242,0.4888341285947848,2023-10-24,8,23.814438900010757,72.71577001355423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577001355423,23.814438900010757]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000008_0,0.2681,0.1703,0.141,0.2632,0.3093,0.3907456770801762,0.57026476,0.3519894749692717,0.37249666,0.56468797,0.5411877,-0.57026476,0.37340639479451876,2023-10-24,9,23.812743186750275,72.71876080118784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71876080118784,23.812743186750275]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000009_0,0.25,0.1552,0.1222,0.3367,0.4218,0.6943658388275855,0.7326969,0.6346891772032457,0.56185013,0.8195489,0.7820718,-0.7326969,0.6013486312092916,2023-10-24,10,23.811962723797375,72.71746407975041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71746407975041,23.811962723797375]}"
20231024T053909_20231024T055225_T42QZM_0000000000000000000a_0,0.3124,0.2554,0.1687,0.2664,0.2942,0.3070611003545763,0.49733138,0.2769667244989389,0.29310706,0.43002784,0.46332827,-0.49733138,0.2988407229347264,2023-10-24,11,23.813647096327806,72.72241393489234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72241393489234,23.813647096327806]}"
20231024T053909_20231024T055225_T42QZM_0000000000000000000b_0,0.2654,0.1729,0.1508,0.3173,0.3435,0.46596257909640465,0.54944307,0.41121337588321893,0.38649306,0.621313,0.6346114,-0.54944307,0.42568445693281065,2023-10-24,12,23.81303273325521,72.7217101419017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7217101419017,23.81303273325521]}"
20231024T053909_20231024T055225_T42QZM_0000000000000000000c_0,0.2208,0.121,0.1129,0.3256,0.3967,0.696581484553214,0.71968627,0.6232288746684498,0.5822387,0.81455547,0.80993307,-0.71968627,0.5928652080823726,2023-10-24,13,23.81240179738519,72.72169213111717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169213111717,23.81240179738519]}"
20231024T053909_20231024T055225_T42QZM_0000000000000000000e_0,0.2616,0.1636,0.1243,0.31,0.3631,0.4993956282430597,0.61256546,0.44793171523714725,0.49665925,0.6426667,0.68727595,-0.61256546,0.4566315971754927,2023-10-24,15,23.81382747672902,72.72614446677167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72614446677167,23.81382747672902]}"
20231024T053909_20231024T055225_T42QZM_0000000000000000000f_0,0.2606,0.1527,0.1473,0.3676,0.4225,0.6889386109462592,0.6563147,0.611670885569055,0.49838242,0.7882544,0.7698951,-0.6563147,0.5864832094058184,2023-10-24,16,23.812269138327217,72.72717831350943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72717831350943,23.812269138327217]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000010_0,0.2911,0.2024,0.1591,0.2841,0.3238,0.4711735804615569,0.5665091,0.4156760325325935,0.37251034,0.6189811,0.6088662,-0.5665091,0.4292396904763263,2023-10-24,17,23.81373971359841,72.72604392219604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72604392219604,23.81373971359841]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000011_0,0.2494,0.1425,0.124,0.3189,0.3796,0.6787926098116656,0.71122146,0.6089480920490362,0.55299205,0.7942524,0.7158748,-0.71122146,0.5836563843890314,2023-10-24,18,23.811227692093873,72.72175665118874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72175665118874,23.811227692093873]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000012_0,0.2492,0.1397,0.1315,0.3712,0.4189,0.676517471016026,0.6788955,0.5946387657049803,0.5279124,0.7822446,0.77199304,-0.6788955,0.5732406112012592,2023-10-24,19,23.81075571751817,72.72262548676761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72262548676761,23.81075571751817]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000013_0,0.2464,0.152,0.1344,0.3032,0.3568,0.4788188516461783,0.6168875,0.4305818215554666,0.4563107,0.62748647,0.6089532,-0.6168875,0.44185062237488393,2023-10-24,20,23.811173057865716,72.72028457278296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72028457278296,23.811173057865716]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000014_0,0.2711,0.179,0.1624,0.3215,0.3751,0.5430560343894411,0.60454446,0.46815631013250153,0.38670695,0.67671233,0.57503825,-0.60454446,0.4739871825746154,2023-10-24,21,23.81802101810496,72.73175453315318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73175453315318,23.81802101810496]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000015_0,0.2777,0.1792,0.1457,0.295,0.3245,0.4431998703172789,0.5844156,0.3994568303937202,0.4020111,0.60074973,0.5386432,-0.5844156,0.41497624442813147,2023-10-24,22,23.8198070482413,72.73249195287349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73249195287349,23.8198070482413]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000016_0,0.2388,0.1506,0.1414,0.3037,0.3321,0.4486068869745724,0.58572847,0.4014309951121862,0.3870828,0.63515586,0.623786,-0.58572847,0.41833070428053176,2023-10-24,23,23.81979754883215,72.73288384176482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73288384176482,23.81979754883215]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000017_0,0.2796,0.1566,0.1608,0.4124,0.4683,0.6647164232121134,0.6378768,0.5760959395978227,0.4671968,0.74193543,0.7303526,-0.6378768,0.561086845142251,2023-10-24,24,23.8185618136746,72.73177001671797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73177001671797,23.8185618136746]}"
20231024T053909_20231024T055225_T42QZM_00000000000000000018_0,0.2494,0.1444,0.1367,0.3301,0.3793,0.5902207781732033,0.67364013,0.5230686617433591,0.47087285,0.7411226,0.7241781,-0.67364013,0.518152710685754,2023-10-24,25,23.818383922591895,72.73166688421249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73166688421249,23.818383922591895]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000000_0,0.2518,0.176,0.1348,0.2594,0.2918,0.39855630952607063,0.5503706,0.338609798108999,0.35378718,0.581187,0.58647656,-0.5503706,0.36327579825849543,2023-10-24,1,23.814953019746564,72.72076770909507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72076770909507,23.814953019746564]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000001_0,0.3021,0.2437,0.1615,0.2394,0.2834,0.2907053271567056,0.4989775,0.2674945208626517,0.2896415,0.4302439,0.47649154,-0.4989775,0.2907692201992865,2023-10-24,2,23.814807603653133,72.71704150149439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71704150149439,23.814807603653133]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000002_0,0.2073,0.1058,0.0962,0.3028,0.3718,0.6349504362068833,0.71224946,0.5591871996858441,0.5996671,0.7854157,0.7602887,-0.71224946,0.5451321715585078,2023-10-24,3,23.810862748972003,72.71279315798994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71279315798994,23.810862748972003]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000003_0,0.2879,0.2289,0.1567,0.2435,0.2743,0.26758196810615226,0.48700565,0.23701160244604158,0.25363183,0.40899357,0.44059476,-0.48700565,0.26236264776917256,2023-10-24,4,23.813948805444607,72.71391655505806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71391655505806,23.813948805444607]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000004_0,0.2617,0.1573,0.1352,0.3448,0.3841,0.5542340389180593,0.6390244,0.48178021574545066,0.46434233,0.69424707,0.70525813,-0.6390244,0.4852611136709419,2023-10-24,5,23.816451041007095,72.718288384796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.718288384796,23.816451041007095]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000005_0,0.3415,0.2604,0.1656,0.2276,0.2548,0.2943443805236476,0.5099119,0.2609888927814711,0.2469304,0.44164038,0.41588047,-0.5099119,0.28623352881948555,2023-10-24,6,23.816251651928013,72.71701623418791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71701623418791,23.816251651928013]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000006_0,0.2787,0.2028,0.1555,0.2803,0.3094,0.3873065011934268,0.5393759,0.3428292103620498,0.33304736,0.5447316,0.5403156,-0.5393759,0.3643616832385487,2023-10-24,7,23.81594891362893,72.71486276691512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71486276691512,23.81594891362893]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000007_0,0.2502,0.148,0.1357,0.3163,0.3524,0.5488437755936281,0.6256293,0.48241719659504556,0.4471379,0.7151135,0.73470414,-0.6256293,0.48599870309471904,2023-10-24,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20231024T053909_20231024T055225_T43QBG_00000000000000000008_0,0.2618,0.1802,0.1299,0.2473,0.2937,0.4407996028460373,0.5930559,0.3904030495001537,0.4120842,0.6283925,0.6019381,-0.5930559,0.4089674022123974,2023-10-24,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20231024T053909_20231024T055225_T43QBG_0000000000000000000a_0,0.3253,0.2691,0.174,0.2679,0.3033,0.28657667255390373,0.49269718,0.26125282258804927,0.27590513,0.40448925,0.4189096,-0.49269718,0.28283153165726577,2023-10-24,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
